search_term,source_website,JobId,Company,Title,Description,job_type,experience,domain,salary,PostedDate,ApplyUrl,City,State,Country
C++ developer,BuiltIn,2938116,Interclypse,Software Engineer,"Seeking software engineers to grow their knowledge and further their careers at Interclypse. Candidates must have experience in team environments and building software solutions for customers. Familiarity with Java, JavaScript, C#, ASP.NET, and other tech stacks is preferred. Ideal candidates are resilient problem solvers, cooperative teammates, and passionate innovators.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/software-engineer/2938116,San Antonio, TX,US
C++ developer,BuiltIn,2939935,Goldman Sachs,Associate - 802495,"Develop, enhance, support, and maintain software solutions for global businesses at Goldman Sachs. Work on all phases of the Software Development Lifecycle and design high-quality technology solutions. Collaborate with internal teams and explore new technologies to innovate financial businesses.",InPerson,1-3 Years of Experience,Fintech,135K-187K Annually,2024-07-18,https://builtin.com/job/associate-802495/2939935,New York, NY,US
C++ developer,BuiltIn,2937474,RippleMatch,"Epic - Software Developer, application via RippleMatch","High-impact software development role at Epic where you'll work on innovative healthcare solutions using modern technologies like JS, TS, and C#.",InPerson,1-3 Years of Experience,HR Tech,N/A,2024-07-18,https://builtin.com/job/epic-software-developer-application-ripplematch/2937474,Madison, WI,US
C++ developer,BuiltIn,2938074,General Dynamics Information Technology,Software Engineer Adv (TS/SCI with Poly Required),"Design, develop, code, test, debug, and enhance software products. Tailor cutting-edge solutions to meet client requirements, focusing on the end user experience. Participate in full stack development, system administration, and technical documentation.",InPerson,7+ Years of Experience,Aerospace • Information Technology • Professional Services • Security • Software,133K-181K Annually,2024-07-18,https://builtin.com/job/software-engineer-adv-tssci-poly-required/2938074,Tyson's Corner, VA,US
C++ developer,BuiltIn,2946116,BitGo,Senior Software Engineer - BitGo Prime,"BitGo is seeking a Senior Software Engineer to join their Prime Engineering team. The role involves building features and applications for enterprise clients in the financial services sector. Responsibilities include designing and building APIs, collaborating with engineering teams, and providing mentorship. Required skills include back-end software development experience, proficiency in TypeScript/Node.JS, SQL databases, RESTful API design, and more. Preferred skills include experience with asynchronous programming and functional programming.",InPerson,5-7 Years of Experience,Blockchain • Fintech • Financial Services • Cryptocurrency • Web3,165K-210K Annually,2024-07-18,https://builtin.com/job/senior-software-engineer-bitgo-prime/2946116,San Francisco, CA,US
C++ developer,BuiltIn,2949316,Oracle,Sr. Principal Software Developer,"Seeking a Senior Principal Software Developer to take critical OCI data-planes to the next level by developing high-performance, reliable, and available system engineering solutions. Responsibilities include defining and developing software, designing high-performance data-planes, and spearheading major software design and development initiatives for Oracle's Cloud Infrastructure.",InPerson,7+ Years of Experience,Information Technology • Utilities • Big Data Analytics,97K-252K Annually,2024-07-19,https://builtin.com/job/sr-principal-software-developer/2949316,Seattle, WA,US
C++ developer,BuiltIn,2942125,May Mobility,Senior Software Engineer II,"May Mobility is seeking a Senior Software Engineer II to work on building tools and systems for autonomous vehicles. Responsibilities include developing full-stack systems, RESTful APIs, mentoring junior engineers, and driving the adoption of modern frameworks. Required qualifications include a B.S. degree in relevant fields, 5 years of industry experience, expertise in frontend and backend technologies, AWS experience, and strong communication skills.",InPerson,5-7 Years of Experience,Automotive • Machine Learning • Robotics • Software • Transportation,159K-190K Annually,2024-07-18,https://builtin.com/job/senior-software-engineer-ii/2942125,Ann Arbor, MI,US
C++ developer,BuiltIn,2945842,LendingTree,Senior Software Engineer,"Senior Software Engineer position at QuoteWizard, a dynamic insurance lead generation agency based in Seattle. Responsibilities include developing scalable backend services and web applications, evaluating code quality, and collaborating with business partners. Required skills include C#, JavaScript, JS frameworks, HTML/CSS, SQL Server, and agile development experience.",InPerson,5-7 Years of Experience,Fintech,N/A,2024-07-18,https://builtin.com/job/senior-software-engineer/2945842,Seattle, WA,US
C++ developer,BuiltIn,2938784,Captivation Software,Software Engineer 2 - Java/Linux,Captivation Software is looking for a mid-level software engineer to assist with daily responsibilities on the program. The ideal candidate must have a Top Secret/SCI U.S. Government security clearance and strong skills in Linux and Java.,InPerson,1-3 Years of Experience,Software,130K-270K Annually,2024-07-18,https://builtin.com/job/software-engineer-2-javalinux/2938784,Annapolis, MD,US
C++ developer,BuiltIn,2938384,iNovex,Software Engineer 1,"The Software Engineer develops, maintains, and enhances complex software systems based on requirements. Responsibilities include analyzing user requirements, designing new software, debugging, integrating software, developing data queries, and improving documentation standards. Qualifications include 7 years of experience as a Software Engineer and a Bachelor's degree in Computer Science. Cloud experience with distributed scalable Big Data Store (NoSQL) and Map Reduce programming model is required.",InPerson,1-3 Years of Experience,Software,N/A,2024-07-18,https://builtin.com/job/software-engineer-1/2938384,Annapolis, MD,US
C++ developer,BuiltIn,2941606,Orion Innovation,Software Development Engineer,"A Software Development Engineer responsible for designing, developing, testing, installing, and maintaining systems and applications to meet business objectives. Key responsibilities include full lifecycle development of middleware services, maintaining code quality standards, addressing security vulnerabilities, and leading technical aspects of projects.",InPerson,7+ Years of Experience,Software,N/A,2024-07-18,https://builtin.com/job/software-development-engineer/2941606,Berkeley Heights, NJ,US
C++ developer,BuiltIn,2946942,Pinterest,"Staff Software Engineer, Big Data Query Platform","Staff Software Engineer responsible for designing, implementing, and optimizing Pinterest's big data query infrastructure. Collaborate with teams, lead technical projects, mentor junior engineers, and ensure system reliability and scalability.",Remote,5-7 Years of Experience,Social Media,161K-330K Annually,2024-07-18,https://builtin.com/job/staff-software-engineer-big-data-query-platform/2946942,San Francisco, CA,US
C++ developer,BuiltIn,2938153,Interclypse,Software Engineer,"Seeking software engineers to grow their knowledge and further their careers at Interclypse. Candidates should have experience working in team environments, building software solutions, and be passionate innovators. Familiarity with tech stacks like Java, JavaScript, Spring Framework, React, React Native, VueJS, EmberJS, MongoDB, C#, ASP.NET, .NET Core, Windows, and MSSQL is a plus. Full-time position with benefits and career growth opportunities.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/software-engineer/2938153,Reston, VA,US
